pop stat values
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.7948717948717948
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.48717948717948717
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.48717948717948717
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.7948717948717948
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.7692307692307693
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.48717948717948717
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.48717948717948717
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.8205128205128205
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.7948717948717948
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5128205128205128
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.46153846153846156
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.48717948717948717
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.7435897435897436
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.717948717948718
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
HI_KI_MAC prop_het.ex 0.5384615384615384
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6410256410256411
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6923076923076923
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.6666666666666666
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5641025641025641
HI_KI_MAC prop_het.ex 0.5897435897435898
HI_KI_MAC prop_het.ex 0.6153846153846154
