num_alleles_mean num_alleles_sd exp_het_mean exp_het_sd obs_het_mean obs_het_sd mean_allele_size_sd sd_allele_size_sd mean_allele_size_kurtosis sd_allele_size_kurtosis mean_allele_range sd_allele_range mratio_mean mratio_sd prop_low_afs_mean prop_low_afs_sd pop
20 6.38461538461539 2.61186951208864 0.749045187125682 0.197668763839363 0.773789173789174 0.225307344480489 2.88522583458935 1.80798909287196 3.74358770472866 3.17537609009097 10.2051282051282 7.31681368377868 0.701493745640903 0.242973809023633 0.263264513264513 0.215516704551741 SSI
21 6.41025641025641 2.51016825519042 0.741268964953176 0.199792990003572 0.713247863247863 0.220452070322875 2.69487258582751 1.52897039512944 3.86194964398563 3.09505773724695 10 6.8633274115326 0.68480944250175 0.227026914615056 0.309168609168609 0.202281892117844 SSI
22 6.17948717948718 2.64447581983149 0.732025923279793 0.209119118939847 0.730698005698006 0.238636263743455 2.64907255412334 1.65290894668472 3.78104812886336 2.47306966937931 9.66666666666667 7.29214910684712 0.701511448344028 0.222623816830582 0.233786583786584 0.204521102495865 SSI
23 6.17948717948718 2.54301721822715 0.731351820980304 0.189270405115966 0.758119658119658 0.225911791086536 2.70383583706942 1.74404851193538 3.29769486028954 1.71694024449803 9.46153846153846 6.61674969439064 0.705629223898455 0.247918879556979 0.256093906093906 0.204919614336642 SSI
24 6.12820512820513 2.52544406912701 0.726717781129546 0.208240943361545 0.70505698005698 0.2331660774422 2.65618323058293 1.54431477999175 4.51750079465757 3.86213938025291 9.56410256410256 5.77560601420397 0.67374422585961 0.237258412987248 0.228846153846154 0.213995985827531 SSI
25 6.15384615384615 2.52918190994702 0.733760242738571 0.196391533614221 0.745014245014245 0.214711507157184 2.63019631968143 1.55786367295016 3.82847612321856 2.87124849483501 9.58974358974359 6.15893851379717 0.691715499600115 0.234157534681032 0.286208236208236 0.190982116288926 SSI
26 6 2.74341316419414 0.709138860222452 0.227746620786798 0.688603988603989 0.234617562804652 2.41184237916902 1.43127339997041 4.01840002129866 3.24868667532941 8.74358974358974 6.24380934972245 0.716623076238461 0.227920873333062 0.259521461444538 0.237994443583486 SSI
27 6.41025641025641 2.68247674947445 0.729299745089219 0.222921352864559 0.728490028490029 0.243269302796053 2.77161123791195 1.54374872749187 4.30911555033759 3.84236147333903 10.2307692307692 6.55929047214527 0.662634385199799 0.233047092125808 0.292391369314446 0.212230245308245 SSI
28 6 2.33959060746241 0.733732017323349 0.201234789729139 0.748433048433048 0.24677895315153 2.45551082286809 1.44097851354108 3.86004699047798 3.04094826016127 8.8974358974359 6.35276513270474 0.717880045764661 0.223471004105973 0.277997002997003 0.179060671431491 SSI
29 6.35897435897436 2.76716822275218 0.72906225468145 0.217235802923412 0.723433048433048 0.256232255341964 2.53287686889698 1.46385475673862 4.34141601726061 3.77892221788497 9 5.15037045167371 0.69109729302037 0.188006686262444 0.287463462463462 0.198293660804316 SSI
30 6.25641025641026 2.49966259531529 0.741204916514514 0.20154048167756 0.718019943019943 0.224134563846627 2.69311414950966 1.65231876758717 3.94803032467702 3.92052337988053 9.30769230769231 5.82261401847119 0.694474042601573 0.225917633761037 0.245954970954971 0.210989846080049 SSI
31 6.15384615384615 2.53956545742586 0.727151967399645 0.210788758688876 0.738176638176638 0.242185131445768 2.47138441004589 1.53642957921007 3.80288258540244 2.82957958867391 8.81578947368421 5.05031582184983 0.714461999988316 0.207152621758234 0.311826136826137 0.178449498942952 SSI
32 6.35897435897436 2.6605023218536 0.731309041835358 0.210151843956968 0.720512820512821 0.220262388001563 2.48188206968575 1.44160752628219 3.72072839995184 2.98372261989744 9.17948717948718 6.36963105133213 0.726587588783945 0.221746015768377 0.320127095127095 0.213593807024521 SSI
33 6.41025641025641 2.81647361371168 0.736265248339552 0.216419924126326 0.746438746438746 0.242936226946579 2.7191280546471 1.67126513017646 3.8259656714968 2.7651527223573 9.64102564102564 6.02401850265899 0.707603640139052 0.238770679393444 0.25655896809743 0.226499629231136 SSI
34 6.53846153846154 2.98104674168544 0.72834008097166 0.209448819445403 0.753846153846154 0.216243227878329 2.60863328158156 1.5369047436986 3.50057764204456 1.57486319209684 9.33333333333333 5.83696628725886 0.72512834743604 0.232189949929846 0.279094481017558 0.208544136715201 SSI
35 6.38461538461539 2.72044292654692 0.738531660977481 0.221562153232752 0.751210826210826 0.265907785677662 2.65343952115054 1.54092679093274 3.47690628654052 2.74849156679286 8.84615384615385 4.73252164639563 0.711966808120654 0.198970184531343 0.238942538942539 0.224843138852723 SSI
36 6.51282051282051 2.80855642702415 0.730971659919028 0.203291064044969 0.707051282051282 0.228190011857379 2.58707015513259 1.49924760933518 4.20929702910509 3.44597831379992 9.53846153846154 5.86176798300988 0.705829616102895 0.226811700124031 0.339144189144189 0.215035858312932 SSI
37 6.17948717948718 2.38274272383512 0.734924541116492 0.195785100057349 0.725071225071225 0.237319309175611 2.63451932182073 1.61724360673763 3.58162366407517 2.22053910966151 9.58974358974359 7.02521005012043 0.708441156348396 0.224007652721743 0.292684167684168 0.215219137127831 SSI
38 6.28205128205128 2.59502274555205 0.736974411897013 0.206016194674909 0.721082621082621 0.217699515591986 2.66811566636161 1.59862881426696 3.36513182194702 2.27421631284661 9.38461538461539 6.56792599089411 0.717168966999284 0.231324719575641 0.272431272431272 0.201600642606205 SSI
39 6.17948717948718 2.34937611955751 0.734398842757976 0.198506293558867 0.711680911680912 0.212842220982598 2.73915924505952 1.6631168613632 4.00052074070755 3.57204415938428 10.025641025641 7.40016777721318 0.698277801603593 0.250468008436165 0.274452399452399 0.223716468672381 SSI
40 5.92307692307692 2.35511331032149 0.716194331983806 0.206930456328232 0.730769230769231 0.230735490110995 2.68052649459502 1.51048976868707 4.27560594183126 4.20425003060289 9.46153846153846 5.62815363687985 0.664808445415733 0.246145177382618 0.309299959299959 0.182969821991775 SSI
41 5.8974358974359 2.53184841770917 0.71528318029866 0.225305811132845 0.683190883190883 0.243950481703836 2.44263912249632 1.5042039894362 4.20502734921697 3.9615864986271 8.46153846153846 4.83325189563297 0.696897689205382 0.223338457904858 0.252330077330077 0.19984228465995 SSI
42 6.17948717948718 2.45883792483783 0.742602736101188 0.189152045337932 0.73988603988604 0.226805340401884 2.68230704010909 1.45232606513422 3.57062472228729 2.88618487796905 9.64102564102564 5.9271328805364 0.673162448213055 0.206477766294165 0.265857290857291 0.213352418159203 SSI
43 6.41025641025641 2.73108758669652 0.733230134158927 0.202108698244554 0.726495726495726 0.255957164532415 2.72038664399274 1.61305304374364 4.48759724646706 4.06944299526776 10 6.27861868818126 0.684771638617792 0.251363404939776 0.313823213823214 0.215003017447804 SSI
44 6.17948717948718 2.61445168722455 0.728400059979007 0.21257425919553 0.703133903133903 0.234013888031757 2.43881038172905 1.57910635951496 3.72460580473358 3.59182889727458 8.25641025641026 5.12844466377144 0.748851887174806 0.195985456923189 0.287063862063862 0.178451657780529 SSI
45 6.25641025641026 2.58251151439782 0.737604191474161 0.193688768666849 0.72022792022792 0.206456407456402 2.63949039859576 1.48859070479282 4.00807516786373 3.70263090760801 9.28205128205128 5.97780419969846 0.698964082061248 0.243217888303198 0.288787138787139 0.203928931671403 SSI
46 6.25641025641026 2.70202603047523 0.74256502871054 0.184529914663349 0.719444444444444 0.207125151683804 2.55180415613334 1.55245375789123 3.25145197915065 1.49942715234751 9.05128205128205 5.67055514755932 0.716101868217253 0.233023007122523 0.235344285344285 0.21017152296846 SSI
47 6.17948717948718 2.56363018590718 0.71812865497076 0.193877125573138 0.682621082621083 0.229695887199701 2.73727041946225 1.70864378779141 3.71283641477845 2.83420451403711 9.58974358974359 6.39785304744757 0.701971037659297 0.243166705640832 0.30475172975173 0.204169015763284 SSI
48 6.35897435897436 2.76716822275218 0.747790038192515 0.194729725732726 0.710826210826211 0.202974744993509 2.70370311023533 1.714126371251 3.78722781504488 2.99691812452298 9.64102564102564 6.81518111697847 0.707253206342275 0.230833031777749 0.281924556924557 0.202348711230858 SSI
49 5.79487179487179 2.55651373615142 0.711416298413202 0.212404012842135 0.656695156695157 0.230585249575085 2.55976177045543 1.74521010052401 3.3051471278957 1.74319205438619 9.1578947368421 6.87150920041026 0.703647223003179 0.232404714810994 0.204377104377104 0.198002484099251 SSI
50 6.25641025641026 2.48911259517744 0.725590749120161 0.205136391324645 0.751851851851852 0.23870635394449 2.67159650450061 1.70172376808105 3.54518194446986 1.80807557616707 9.25641025641026 5.76613502186849 0.71278667014497 0.22516785819203 0.306250231250231 0.185053041379198 SSI
51 6.15384615384615 2.69051415100555 0.719645109505791 0.222959449784506 0.71531339031339 0.26753018068531 2.83502396900306 1.65662332183884 3.94783236052862 3.07969634780243 9.97435897435897 6.02838539737841 0.648495615945009 0.235529334578635 0.258847633847634 0.20728456148314 SSI
52 6.07692307692308 2.52758065501604 0.736475174865268 0.208761995091887 0.724216524216524 0.236402424965103 2.60569428871118 1.60152766857462 4.0505949446338 4.04250718992017 8.8974358974359 5.40854524557337 0.714370209562517 0.255832336922844 0.258587708587709 0.196433279023792 SSI
53 6.33333333333333 2.6391120250383 0.730194137934076 0.202173517462851 0.725641025641026 0.229091970405301 2.53086792983976 1.43453444948728 3.5223444456745 2.10752220747293 8.84615384615385 5.18367102969793 0.727887546926008 0.22803745439688 0.310333185333185 0.174096809017928 SSI
54 6.25641025641026 2.66278394797179 0.733004330837148 0.208876634890165 0.712535612535613 0.237106494734372 2.60479996790733 1.55963590873205 4.07135401697803 3.70753989839539 9.30769230769231 5.91231474018802 0.714266435825736 0.239355426406491 0.277104377104377 0.206627385699739 SSI
55 6.15384615384615 2.71000545288305 0.707364419867397 0.207825632264503 0.683679283679284 0.237159382911335 2.43367538361815 1.61407116198075 3.70205858480772 2.86522200343519 8.61538461538461 6.29375373146969 0.746451616643924 0.235147736277343 0.308698708698709 0.206021753654495 SSI
56 6.17948717948718 2.62449789555615 0.736095895848218 0.194913628517858 0.735897435897436 0.200640001635791 2.63331702095911 1.46801106550505 4.34011814428395 4.2126362725735 9.66666666666667 6.13159777122327 0.683955168762861 0.254618359105937 0.297268472268472 0.187820259810801 SSI
57 6.51282051282051 3.10239122436901 0.724137140236211 0.228063968593705 0.728205128205128 0.241406509883112 2.64636877047538 1.47312751943927 4.11703460699849 3.22817929410187 9.30769230769231 5.27234016829362 0.696971369086754 0.224624814590189 0.302523971754741 0.19038528873389 SSI
58 6.20512820512821 2.63757750875872 0.725156783361118 0.202548675001762 0.690883190883191 0.222658516076734 2.47195988172248 1.47812467500943 4.4572777946271 3.3323491129012 9.47368421052632 5.52995206521067 0.674354446722868 0.204408589294096 0.302106227106227 0.219330567020895 SSI
59 6.1025641025641 2.70277510206855 0.717074612121052 0.216631224006509 0.701424501424501 0.229007229487982 2.7146878216345 1.83212671278858 4.04491090878648 3.00393434138733 9.48717948717949 6.13390832251688 0.68907956715649 0.242588781971938 0.258183483183483 0.20624828650957 SSI
60 6.38461538461539 2.61186951208864 0.727630035369973 0.212087147545167 0.710826210826211 0.241361300376852 2.5651342371431 1.46018467801534 3.80973353447215 2.60364096475389 9.15384615384615 4.96057329845984 0.706783265269214 0.2250723522245 0.303153328153328 0.184290440326677 SSI
61 6.07692307692308 2.52758065501604 0.731117638238381 0.185842097643133 0.707692307692308 0.232134960047196 2.60017019458612 1.69241003243427 3.50090706873551 2.11838749175321 9.17948717948718 6.28227160923497 0.696874822279681 0.224009012518996 0.267149517149517 0.162777318833742 SSI
62 6.30769230769231 2.75445902754297 0.728788159438314 0.196603012681548 0.713390313390313 0.230308710063234 2.72356052791835 1.84328248066508 3.76934253051396 3.01061998935721 9.43589743589744 5.61386850292658 0.696678198844191 0.238016043554829 0.322767972767973 0.220642768436144 SSI
63 5.8974358974359 2.73182868957843 0.700724158309298 0.226677050217664 0.669088319088319 0.240399801256389 2.40957458327046 1.44601456678852 4.17394467534393 3.84958605442051 8.25641025641026 4.65503659727797 0.707758365733479 0.213426230062519 0.302584452584453 0.207587415736633 SSI
64 6.23076923076923 2.62038103357767 0.726219646653083 0.206270581607338 0.697435897435897 0.241428248844726 2.69187360550245 1.65337521571096 3.75733448444283 2.12776687662583 9.51282051282051 5.90214856004416 0.686723251257664 0.229674413098962 0.261439486439486 0.233233826569571 SSI
65 6.61538461538461 2.83414690232663 0.744646432572129 0.224327134702076 0.747578347578348 0.24053153072024 2.63445060994001 1.67355919604548 3.19774259698092 1.76962609573616 9.28947368421053 5.90422613066196 0.750145176460966 0.212543717153121 0.292400192400192 0.215176627714925 SSI
66 6.12820512820513 2.60747394576969 0.722615613946883 0.229181169733833 0.702564102564103 0.271920247099634 2.49458182683264 1.42197664695147 4.43382788598761 4.37731743701841 9 5.06711709709532 0.697183335670178 0.216907825483388 0.261497761497761 0.200057975660628 SSI
67 6.12820512820513 2.44065874605809 0.734776578197631 0.213064221838556 0.741880341880342 0.24407816175937 2.79313434668383 1.63279389363719 3.8072991290105 3.53222684139763 9.71052631578947 5.20866167765403 0.659742719802602 0.222726147921847 0.24516687016687 0.20915906043674 SSI
68 6.15384615384615 2.47661124096343 0.721824420276433 0.196536538859483 0.713675213675214 0.21185559002099 2.74799663008485 1.587091674165 4.26532574656486 3.10351728886846 9.64102564102564 5.55587493458941 0.661955999840615 0.235666733207275 0.289733414733415 0.201504630071801 SSI
69 6.25641025641026 2.64294441781917 0.735190036428427 0.222503592202642 0.766666666666667 0.267870091583425 2.64300673217014 1.50210989276368 4.01000933132803 3.09563242623607 9.71052631578947 5.46689246547053 0.680024327011862 0.23538417763154 0.28534336034336 0.206978935531555 SSI
70 6.20512820512821 2.59736189217451 0.738168699778607 0.19088151274323 0.721367521367521 0.215322485308809 2.80077769334956 1.86186479042766 3.65050232779929 2.02443532959586 10.3076923076923 7.2589467343622 0.671682826541126 0.24022157600821 0.270822695822696 0.205440777821957 SSI
71 6.46153846153846 2.88230676849157 0.752558369276636 0.192234020269296 0.732193732193732 0.229441150476828 2.72314250803853 1.39268380332165 4.02179426705931 3.1300715500732 9.92307692307692 5.72338055874698 0.673214515132751 0.219590601443259 0.276955451955452 0.204160316382859 SSI
72 6.41025641025641 2.95330277840669 0.724966261808367 0.239482718616585 0.725641025641026 0.261290268836009 2.59442918339398 1.64387660634528 4.54544395207428 3.76685095404534 9.66666666666667 6.90664566819269 0.706086973526245 0.218154807560073 0.279051290589752 0.202987946670625 SSI
73 6.53846153846154 2.71299168569306 0.748513314457587 0.218223260316011 0.733333333333333 0.231080744743678 2.56482785784275 1.46492228911772 3.48166540782295 2.83655679170321 8.92307692307692 5.11131158049228 0.736008613893229 0.216093069891583 0.267240167240167 0.210808250992306 SSI
74 6.23076923076923 2.7286157900215 0.725237931429882 0.236243538042331 0.741595441595442 0.253240440914058 2.7436549132016 1.60818577518631 4.17140490933485 3.96078544270328 9.71794871794872 6.19400694198036 0.680358085187927 0.226397271877998 0.229980204980205 0.179782350567925 SSI
75 6.35897435897436 2.69001251696539 0.736337575966059 0.2141255873884 0.748148148148148 0.220701423817791 2.62345264637299 1.32172979021862 4.70301746256938 4.20211919897452 9.76923076923077 5.2688835253058 0.669833271391976 0.231974022120454 0.280002405002405 0.20412434813162 SSI
76 6.30769230769231 2.59710209103436 0.744725596041385 0.193563207602336 0.741025641025641 0.229091970405301 2.69086113610374 1.59669291008969 3.97497977649719 3.3445945954359 9.28205128205128 5.45772614088321 0.688753273641938 0.22707114005137 0.288400488400488 0.220143697221985 SSI
77 6.25641025641026 2.79772415703182 0.730490284282854 0.207348491091709 0.722720797720798 0.246410118776288 2.64715772095473 1.63502277957435 3.69699690149796 3.47867193750009 9.2051282051282 5.82724764487574 0.717073901881594 0.249520934061101 0.273067673067673 0.20961182933047 SSI
78 6.12820512820513 2.6574571064468 0.722455081897806 0.222612403362443 0.703988603988604 0.252530882310233 2.5634644979706 1.55080910252612 4.06458043298174 3.38617350094271 9.17948717948718 5.72102215228508 0.700080795600666 0.225034037764984 0.255411255411255 0.210938847486586 SSI
79 5.94871794871795 2.2820664452331 0.744215112945763 0.171027976726697 0.71025641025641 0.201043163465581 2.65826693858852 1.69904763538467 3.58364580895007 2.54281004576986 9.53846153846154 6.75061850517633 0.675354085931009 0.230673784207127 0.210688385688386 0.160582487990725 SSI
80 6.12820512820513 2.56678671924223 0.727894648637683 0.206231327269181 0.742450142450142 0.225888927648069 2.46711931924522 1.35991270491897 3.78501859523347 2.92474461953954 8.58974358974359 4.51732308201001 0.711511387472926 0.229779728600007 0.26465108965109 0.188177248296265 SSI
81 5.8974358974359 2.66354405568449 0.715184391345382 0.227188469217194 0.707977207977208 0.247179656207407 2.52705421694462 1.74511658603174 4.00914264944896 3.66226512669159 8.78947368421053 5.60963406204893 0.695464341239964 0.209479209782253 0.23980463980464 0.216792360723509 SSI
82 6.35897435897436 3.17462952241492 0.724946856835402 0.244429153622993 0.715384615384615 0.270027738866001 2.70793068788701 1.67002694652215 4.16666380130266 3.66812844786213 9.82051282051282 6.98069441151355 0.69337688985502 0.229439600309969 0.255638592177054 0.208494482574647 SSI
83 6.41025641025641 2.59268148852586 0.742384209644272 0.193796342844386 0.715811965811966 0.224457104260305 2.77096735190211 1.57325591483229 3.56864731359779 2.90852184358838 10.025641025641 6.64706971247354 0.686344108516054 0.235655110851328 0.304232804232804 0.186762041241551 SSI
84 6.1025641025641 2.70277510206855 0.720569271343265 0.207051748959409 0.72022792022792 0.229767684957 2.67452760519515 1.6584138744758 4.31806787096314 4.09850596266089 9.41025641025641 6.48771287539579 0.691414381798997 0.241404714505822 0.249287749287749 0.211267423559484 SSI
85 6.23076923076923 2.69952762399509 0.71625078281425 0.221404564403123 0.687749287749288 0.253100268185658 2.56279296723423 1.57999689862157 3.71680652820378 2.29141215578613 9.81578947368421 6.86493346814435 0.704836346283715 0.234830942095125 0.307179857179857 0.216466990294457 SSI
86 6.07692307692308 2.51714766922085 0.729552891781994 0.205778544329012 0.732478632478632 0.204424493931618 2.86444172158282 1.99502450978883 3.64692745463276 2.83325347791713 9.97435897435897 7.31072456444777 0.679766212779033 0.236719851202909 0.241153291153291 0.202427249213495 SSI
87 6.07692307692308 2.66936435745937 0.721967311440996 0.225622144022854 0.722792022792023 0.253679212917798 2.53244554001748 1.54532619773506 3.48191760662746 1.8635349692899 9.10526315789474 5.44649390661756 0.704065986902674 0.225483673869594 0.251256151256151 0.192173482879632 SSI
88 6.43589743589744 2.70277510206855 0.741808014253835 0.200405458099375 0.709401709401709 0.239971549937336 2.74769088747738 1.73954333724249 3.73828968109355 2.20428600942008 9.56410256410256 5.70685124627395 0.704920274103517 0.23234479962873 0.288018463018463 0.233166895611178 SSI
89 6.07692307692308 2.51714766922085 0.721592442645074 0.221473662064984 0.723076923076923 0.260021799148434 2.77738622240191 1.65357381652887 4.01572385783807 3.15030644664396 9.84615384615385 6.4625987177168 0.669135427312685 0.22596209318524 0.237704887704888 0.189677036531452 SSI
90 6.25641025641026 2.48911259517744 0.750228890476568 0.197418807245913 0.724216524216524 0.2356453513452 2.63215544873662 1.57132630741294 3.52652120953709 3.03794895031527 9.43589743589744 6.97663345066897 0.722296276769081 0.235149784103778 0.233266733266733 0.203317839691174 SSI
91 6.12820512820513 2.68700074608227 0.700104963262858 0.240134650236211 0.678632478632479 0.256664066914059 2.56244459964862 1.511130507937 3.91658911964387 3.63385997327622 9.62162162162162 5.00750187968762 0.677696989902872 0.229624611037936 0.339353239353239 0.189917763416501 SSI
92 6.28205128205128 2.72366546702203 0.731302867525778 0.21190006212854 0.705128205128205 0.240557158049389 2.67817166461039 1.56279123217474 4.16803593349088 4.1254078827211 9.35897435897436 5.49395447400897 0.691043511893714 0.232473881304904 0.29962814962815 0.218421222061521 SSI
93 6.28205128205128 2.80927709327055 0.734658163760331 0.218004086520564 0.743233618233618 0.249974653419289 2.54327015883735 1.55016122905068 3.84362452128466 3.19036296871217 9.23684210526316 5.63979207267822 0.700524456474113 0.196555121299969 0.290940327478789 0.201708442108259 SSI
94 6.12820512820513 2.71622306637154 0.731017746729821 0.196859328513068 0.729344729344729 0.2072993785696 2.61560031468394 1.64387961879882 3.75348063899415 2.41968440794422 9.23076923076923 5.86004103839384 0.698614547845317 0.231139012878579 0.234282384282384 0.215165958426863 SSI
95 6.53846153846154 2.80831616384505 0.723966023656426 0.237046359042184 0.71965811965812 0.244649854398199 2.70787872609433 1.50022139252576 4.47042232907116 3.82199763447686 10.0769230769231 5.95767799780301 0.677819364870647 0.248245282011194 0.31089601281909 0.206659101447211 SSI
96 6.15384615384615 2.41201446205909 0.740495091423884 0.178736205725579 0.719017094017094 0.217499653138366 2.69646405613276 1.71991747408764 3.46577787578227 1.78977081691706 9.64102564102564 6.68260577716578 0.695092267865547 0.229228422205194 0.270620120620121 0.213596942499435 SSI
97 6.33333333333333 2.51661147842358 0.733049315092659 0.196289802651113 0.698860398860399 0.232129935939251 2.57713681799405 1.46489732064663 4.28639845489964 3.2635004977508 9.82051282051282 6.53682602391532 0.678770971078663 0.205117417645878 0.285114885114885 0.233874325707991 SSI
98 6.1025641025641 2.65364567296104 0.724708043361294 0.203228388867902 0.718803418803419 0.231307747069032 2.51216868537263 1.47244467792933 4.37790930534379 3.97051166321491 9.05128205128205 5.34567566478648 0.693375733952657 0.234375461702613 0.248882598882599 0.204934506827138 SSI
99 6.46153846153846 2.68373418016717 0.725850952166742 0.221730085459343 0.744444444444444 0.227681480143335 2.69813665609093 1.62123023824959 4.08842022711904 3.40579655850372 9.53846153846154 6.38602979308887 0.713901083131852 0.21467794268336 0.320787545787546 0.217408985843938 SSI
100 6.05128205128205 2.438169265191 0.710868548949044 0.219195503179791 0.691452991452991 0.233381525773142 2.41905776185552 1.42513235441259 4.72685310131352 4.06482083702591 9 6.35775531391221 0.707812119350581 0.21791714298556 0.258673733673734 0.198462896740098 SSI
101 6.30769230769231 2.70626802805563 0.72779056741905 0.209846403022128 0.695156695156695 0.261049449877448 2.62664125886425 1.58289589325659 3.66813971788754 2.5358309489122 9.28205128205128 6.12994684423041 0.713650115971071 0.224949238645443 0.312154512154512 0.230289716420508 SSI
102 6.61538461538461 3.0053932627807 0.738048741763912 0.224564560425782 0.727350427350427 0.258159202507205 2.66640017419271 1.69578450328445 3.49564423374697 1.9715213886044 9.44736842105263 5.92154731614586 0.728959233287488 0.20128237181527 0.295615495615496 0.206295096301246 SSI
